Timestamp,AQI,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
01-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
02-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
03-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
04-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
05-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
06-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
07-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
08-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
09-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
10-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
11-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
12-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
13-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
14-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
15-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
16-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
17-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
18-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
19-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
20-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
21-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
22-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
23-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
24-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
25-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
26-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
27-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
28-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
29-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
30-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
31-01-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
01-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
02-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
03-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
04-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
05-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
06-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
07-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
08-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
09-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
10-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
11-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
12-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
13-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
14-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
15-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
16-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
17-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
18-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
19-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
20-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
21-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
22-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
23-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
24-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
25-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
26-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
27-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
28-02-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
29-02-2016,,,,,,,,,,,,,,,,,,,,,,,,,
01-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
02-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
03-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
04-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
05-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
06-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
07-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
08-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
09-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
10-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
11-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
12-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
13-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
14-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
15-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
16-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
17-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
18-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
19-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
20-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
21-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
22-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
23-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
24-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
25-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
26-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
27-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
28-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
29-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
30-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
31-03-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
01-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
02-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
03-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
04-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
05-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
06-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
07-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
08-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
09-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
10-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
11-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
12-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
13-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
14-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
15-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
16-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
17-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
18-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
19-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
20-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
21-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
22-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
23-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
24-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
25-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
26-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
27-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
28-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
29-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
30-04-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
01-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
02-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
03-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
04-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
05-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
06-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
07-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
08-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
09-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
10-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
11-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
12-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
13-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
14-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
15-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
16-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
17-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
18-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
19-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
20-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
21-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
22-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
23-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
24-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
25-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
26-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
27-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
28-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
29-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
30-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
31-05-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
01-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
02-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
03-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
04-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
05-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
06-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
07-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
08-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
09-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
10-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
11-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
12-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
13-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
14-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
15-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
16-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
17-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
18-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
19-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
20-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
21-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
22-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
23-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
24-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
25-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
26-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
27-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
28-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
29-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
30-06-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
01-07-2016,,48.43,85.71,15.5,58.79,40.2,50.06,37.09,1.23,17.84,7.3,13.14,5.79,,,,29.81,78.29,2.8,282.43,0,0,130.86,732.71,-0.1
02-07-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
03-07-2016,,,,,,,,,,,,,,,,,,,,,,0,,,
04-07-2016,,17,68,6.4,23.7,16.3,15.2,19.3,0.6,34.5,3.5,10.3,4.1,,,,28.5,80,5.1,261,0,0,5,741,-0.1
05-07-2016,,17,68,8.07,26.47,18.9,15.67,20.13,0.7,27.63,2.47,5.63,2.43,,,,27.27,79.67,5.4,270,0,0,6.33,740.33,-0.1
06-07-2016,,31.7,79.48,17.12,44.63,34.5,13.61,8.71,0.99,29.61,6.04,11.66,7.78,,,,34.14,64.61,4.09,268.61,0,0,241.54,736.22,-0.08
07-07-2016,,36.55,86.34,17.55,45.86,35.4,12.15,5.3,0.84,24.6,5.07,10.51,4.85,,,,32.07,67.62,3.19,289.81,0,0,167.45,735.15,-0.1
08-07-2016,,39.17,88.87,28.66,52.56,46.98,11.8,6.65,1.06,13.83,6.27,11.23,6.52,,,,27.14,75.21,2.19,283.03,0.01,0,44.11,732.15,-0.1
09-07-2016,,33.21,77.17,23.18,44.94,39.17,12.77,8.79,1,19.15,5.48,9.54,5.91,,,,28.2,71.27,3.94,257.71,0,0,110.6,731.57,-0.1
10-07-2016,,27.38,72.07,10.91,36.3,25.81,12.86,9.79,0.9,28.22,4.09,6.71,3.38,,,,28.81,68.83,5.13,255.34,0,0,146.64,730.93,-0.1
11-07-2016,,22.83,65.34,14.13,39.33,29.69,12.28,9.81,0.88,24.49,3.83,7.3,3.59,,,,30.15,67.23,5.44,257.56,0,0,175.35,731.83,-0.1
12-07-2016,57,29.64,84.54,11.26,43.4,29.53,13.45,9.05,1.08,25.39,5.13,7.96,4.37,,,,30.35,69.24,4.09,257.41,0,0,107.37,735.41,-0.1
13-07-2016,85,35.32,75.12,14.05,48.62,34.15,13.08,9.2,1.07,28.52,6.63,10.35,6.6,,,,30.72,71.68,2.65,276.45,0,0,209.63,738.13,-0.1
14-07-2016,95,37.2,99.09,14.25,50.11,35.03,13.39,9.31,1.09,34.63,5.17,8.06,6.22,,,,33.27,68.44,2.75,273.8,0,0,220.19,737.21,-0.1
15-07-2016,98,43.52,102.63,11.72,47.77,32.01,13.43,6.44,0.99,28.35,6.63,10.58,6.12,,,,31.39,71.72,3.59,266.1,0,0,154.02,738.93,-0.1
16-07-2016,106,45.22,110.84,11.45,48.73,32.27,13.7,5.14,1.13,33.06,6.72,8.41,5.25,,,,29.7,75.3,3.01,243.43,0,0,84.59,741.91,-0.1
17-07-2016,94,40.99,95.06,12.18,48.81,32.85,13.01,7.69,1.08,29.36,5.45,6.15,4.14,,,,29.82,75.31,3.42,251.5,0.05,0.04,225.96,743.72,-0.1
18-07-2016,96,46,97.26,16.25,49.86,36.4,13.53,12.78,1.15,39.23,4.73,7.17,3.07,,,,28.77,76.48,2.79,252.29,0.01,0.01,171.24,741.64,-0.1
19-07-2016,91,30.18,78.77,33.37,63.6,55.85,9.3,9.05,1.89,32.43,4.08,7.02,6.98,,,,27.52,77.03,1.57,265.62,0,0,37.4,739.8,-0.09
20-07-2016,99,10.34,103.7,22.47,38.3,35.41,15.67,18.67,0.92,76.54,7.6,13.39,5.81,,,,29.65,71.74,1.7,234.79,0,0,287.4,737.77,-0.06
21-07-2016,,2,56.56,4.41,12.69,9.46,14.4,11.28,0.69,51.22,2.6,6.11,1.88,,,,31.71,74.33,2.69,164.67,0,0,371.33,702,-0.1
22-07-2016,,28.71,87.91,17.01,60.2,42,15.46,23.24,1.23,27.92,7.77,13.05,8.32,,,,28.86,76.32,1.93,243.15,0,0,151.88,738.15,-0.1
23-07-2016,84,24.87,81.02,7,36.21,22.86,14.6,18.47,0.76,50.78,4.42,12.3,2.27,,,,28.97,75.67,1.29,191.78,0,0,176.72,738,-0.03
24-07-2016,,,101.49,19.67,60.84,44.29,2.5,32.69,1.19,41.42,5.42,9.13,5.28,,,,26.95,80.92,1.93,269.85,0,0,67.28,717.67,0.12
25-07-2016,,21.46,59.58,11.01,37.6,26.51,12.62,22.68,0.79,31.28,4.57,10.06,2.32,,,,26.59,81.45,1.93,244.07,0.01,0.01,52.46,735.47,0.01
26-07-2016,95,23.84,82.58,35.45,58.21,54.79,13.37,31.76,1.39,43.78,7.63,17.69,9.98,,,,25.07,83.11,1.09,238.76,0.04,0.03,25.95,745.71,-0.1
27-07-2016,80,24.33,68.95,23.35,43.01,38.36,15.37,34.8,0.92,29.07,6.55,10.59,9.2,,,,25.41,80.22,1.43,207.22,0.03,0.02,138.66,746.84,-0.07
28-07-2016,70,21.57,67.45,23.18,31.95,32.82,12.47,28.01,0.97,19.02,5.97,10.64,5.83,,,,28.35,76.82,2.41,243.42,0,0,195.6,744.63,-0.06
29-07-2016,66,23.95,82.43,14.94,29.65,25.58,11.32,31.84,1.11,21.39,6.92,13.06,5.1,,,,29.49,75.44,2.77,255.89,0,0,199.41,741.42,-0.1
30-07-2016,89,28.82,75.34,8.56,31.53,21.73,15.73,26.7,0.88,40.56,3.94,7.15,2.61,,,,29.42,75.61,2.97,261.39,0,0,195.31,739.45,-0.1
31-07-2016,63,23.93,70.49,17.85,37.26,32.67,10.18,30.3,1.19,38.35,6.25,13.52,7.34,,,,26.73,75.43,1.71,236.37,0.29,0.27,113.17,738.54,-0.02
01-08-2016,67,21.6,60.05,17.17,32.84,28.8,12.17,37.21,1,22.15,5.83,12.09,6.56,,,,27.15,77.39,2.76,296.21,0,0,108.57,735.52,-0.1
02-08-2016,54,16.52,44.66,19.07,29.58,28.63,11.34,46.15,0.95,16.25,4.89,11.17,4.56,,,,25.56,77.89,3.18,285.88,0.01,0.01,95.62,731.15,-0.1
03-08-2016,48,18.64,43.03,24.23,29.6,32.48,10.13,28.17,1.08,13.58,6.07,10,7.46,,,,22.81,83.61,2.16,293.14,0.12,0.08,29.71,731.26,-0.1
04-08-2016,,24.68,52.56,22.33,30.91,31.72,12.09,24.8,1.07,13.38,5.55,10.51,6.11,,,,23.44,83.76,1.89,296.24,0.12,0.08,41.69,733.49,-0.1
05-08-2016,72,27.79,82.3,18.49,34.68,30.68,11.4,33.26,1.26,18.38,6.16,9.29,7.02,,,,27.12,77.47,2.64,267.82,0,0,67.5,735.17,-0.09
06-08-2016,86,24.19,90.56,15.24,33.41,27.64,11.68,32.48,1.14,21.59,5.99,9.17,6.22,,,,27.63,72.82,3.46,254.22,0,0,84.62,736.46,-0.1
07-08-2016,85,26.11,86.53,13.64,30.91,25.22,6.58,33.87,0.94,26,4.48,7.69,3.85,,,,,70.83,3.31,268.88,0,0,199.74,739.28,-0.1
08-08-2016,92,30.93,93.03,15.16,35.73,28.7,16.28,29.28,1.06,21.35,6.25,8.71,5.52,,,,,68.8,2.86,287.3,0,0,193.87,740.82,-0.1
09-08-2016,98,36.44,104.68,12.49,43.09,30.29,21.87,44.63,1.26,27.69,4.79,8.8,4.37,,,,,69.15,2.73,268.93,0,0,133.95,740.11,-0.1
10-08-2016,98,23.53,96.07,19.18,33.54,30.64,13.73,38.59,1.1,24.94,5.1,9.33,6.05,,,,,65.37,2.76,286.61,0,0,183.08,740.87,-0.1
11-08-2016,91,23.3,87.13,10.87,29.94,15.21,13.52,34.83,0.58,31.52,2.67,5.72,2.38,,,,34.37,65.84,3.8,287.52,0,0,184.45,741.51,-0.07
12-08-2016,99,39.88,107.66,21.2,52.55,19.07,14.9,46.15,0.69,25.83,4.7,5.87,5.16,,,,32.78,66.9,2.38,261.76,0,0,60.15,739.24,-0.05
13-08-2016,105,34.89,105.44,13.32,43.13,30.93,13.73,31.96,1.21,37.31,6.69,10.47,6.86,,,,31.1,72.51,2.23,244.91,0.06,0.05,177.54,738.71,0
14-08-2016,97,27.09,93.24,9.61,33.95,23.43,13.84,35.75,0.98,36.21,4.94,8.19,4.06,,,,32.38,69.03,2.58,276.15,0,0,168.01,736.95,-0.06
15-08-2016,80,27.25,76.88,14.07,35.13,27.61,13.05,32.44,1.08,26.87,5.01,10.75,5.56,,,,27.98,73.26,2.22,302.75,0.46,0.42,99.19,734.79,-0.08
16-08-2016,,26.89,81.86,20.28,39.46,34.35,13.06,27.17,1.14,24.9,5.84,11.87,6.72,,,,27.97,71.2,1.89,308.79,0.11,0.1,130.2,731.54,0.05
17-08-2016,92,28.06,102.66,17.95,39.22,32.49,11.24,32.52,1.03,28.16,5.48,13.65,5.58,,,,31.79,60.06,2.74,307.24,0,0,196.9,730.89,-0.07
18-08-2016,100,26.69,101.55,16.15,38.61,30.84,11.11,38.43,1.1,33.35,4.99,11.53,5.44,,,,32.22,59.26,2.62,297.59,0,0,195.11,734.15,-0.04
19-08-2016,101,34.44,100.85,10.54,39.18,26.94,12.84,40.19,1.1,48.15,6.62,14.66,4.62,,,,31.26,67.47,2.64,263.13,0,0,206.67,737.05,-0.1
20-08-2016,100,33.02,102.11,8.3,33.41,22.46,13.44,35.07,1.01,43.02,5.51,10.75,3.87,,,,31.04,71.51,2.48,256.11,0,0,214.4,738.09,-0.1
21-08-2016,106,39.16,108.44,6.11,33.33,20.79,13.8,31.67,0.97,58.69,4.65,8.11,3.18,,,,30.95,72.12,2.68,266.12,0,0,179.46,739.1,-0.1
