Timestamp,,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
19-11-2017 00:00,291,124.77,186.04,14.41,29.74,44.15,NA,NA,1.69,33.24,0.98,1.63,0.36,NA,NA,NA,18.63,61.57,NA,NA,NA,0,55.31,982.13,NA
20-11-2017 00:00,310,156.61,239.83,16.18,27.25,43.43,NA,NA,1.87,28.41,1.04,1.75,0.39,NA,NA,NA,16.62,65.16,NA,NA,NA,0,65.36,982.48,NA
21-11-2017 00:00,317,165.51,255.09,16.82,26.29,43.11,NA,NA,1.93,26.52,1.06,1.79,0.4,NA,NA,NA,16.41,69.46,NA,NA,NA,0,62.11,982.49,NA
22-11-2017 00:00,336,168.37,259.95,17.91,25.15,43.05,NA,NA,2.04,24.59,1.1,1.86,0.42,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
23-11-2017 00:00,309,165.96,255.87,18.16,24.93,43.09,NA,NA,2.07,24.26,1.11,1.88,0.42,NA,NA,NA,13.44,77.59,NA,NA,NA,0,0.87,982.69,NA
24-11-2017 00:00,350,186.12,290.04,19.08,24.07,43.15,NA,NA,2.16,22.82,1.14,1.94,0.43,NA,NA,NA,15.96,64.88,NA,NA,NA,0,112.54,982.58,NA
25-11-2017 00:00,341,182.99,284.73,17.62,25.49,43.1,NA,NA,2.01,25.19,1.09,1.84,0.41,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
26-11-2017 00:00,376,218.64,345.15,16.99,26.02,43.01,NA,NA,1.95,26.05,1.07,1.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
27-11-2017 00:00,348,193.26,302.13,16.59,26.46,43.06,NA,NA,1.91,26.8,1.06,1.77,0.39,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
28-11-2017 00:00,348,176.02,272.92,16.94,26.13,43.07,NA,NA,1.94,26.25,1.07,1.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
29-11-2017 00:00,375,244.68,389.29,18.76,26.49,45.25,NA,NA,1.91,26.87,1.13,1.92,0.43,NA,NA,NA,17.33,76.75,NA,NA,NA,0,37.61,982.42,NA
30-11-2017 00:00,367,196.91,308.33,16.62,26.53,43.15,NA,NA,1.91,26.98,1.06,1.77,0.39,NA,NA,NA,17.17,75.37,NA,NA,NA,0,56.38,982.45,NA
01-12-2017 00:00,343,180.7,281.24,17.05,26.59,43.64,NA,NA,1.95,27.18,1.07,1.8,0.4,NA,NA,NA,16.01,74.26,NA,NA,NA,0,51.62,982.53,NA
02-12-2017 00:00,363,223.75,353.81,16.88,26.36,43.24,NA,NA,1.94,26.74,1.07,1.79,0.4,NA,NA,NA,14.79,76.6,NA,NA,NA,0,41.26,982.61,NA
03-12-2017 00:00,348,194.92,304.95,16.65,26.36,43.01,NA,NA,1.91,26.58,1.06,1.78,0.39,NA,NA,NA,16.2,77.92,NA,NA,NA,0,51.45,982.45,NA
04-12-2017 00:00,389,244.85,389.57,16.49,26.66,43.15,NA,NA,1.9,27.19,1.05,1.77,0.39,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
05-12-2017 00:00,384,225.57,356.9,16.59,26.5,43.09,NA,NA,1.91,26.88,1.06,1.77,0.39,NA,NA,NA,17.44,76.63,NA,NA,NA,0,3.11,982,NA
06-12-2017 00:00,314,132.03,198.36,16.18,27.01,43.19,NA,NA,1.87,27.81,1.04,1.75,0.39,NA,NA,NA,18.37,56.11,NA,NA,NA,0,100.11,982.21,NA
07-12-2017 00:00,254,105.45,153.31,16.5,26.88,29.35,NA,NA,1.9,27.72,1.05,1.77,0.39,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
08-12-2017 00:00,250,124.84,186.17,16.16,27.07,0,NA,NA,1.87,27.93,1.04,1.74,0.39,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
09-12-2017 00:00,288,138.25,208.97,16.41,26.72,0,NA,NA,1.89,27.29,1.05,1.76,0.39,NA,NA,NA,14.92,80.28,NA,NA,NA,0,82.25,982.6,NA
10-12-2017 00:00,,218.65,345.17,16.41,26.72,0,NA,NA,1.89,27.24,1.05,1.76,0.39,NA,NA,NA,15.68,76.75,NA,NA,NA,0,109.87,982.53,NA
11-12-2017 00:00,376,199.87,313.34,16.51,26.63,0,NA,NA,1.9,27.1,1.05,1.77,0.39,NA,NA,NA,16.64,86.72,NA,NA,NA,0,69.84,982.18,NA
12-12-2017 00:00,240,103.92,150.72,16.3,26.86,0,NA,NA,1.88,27.54,1.05,1.75,0.39,NA,NA,NA,16.23,98.36,NA,NA,NA,0,92.52,982.17,NA
13-12-2017 00:00,272,117.9,174.4,16.17,27.02,0,NA,NA,1.87,27.82,1.04,1.74,0.39,NA,NA,NA,15.02,94.66,NA,NA,NA,0,109.19,982.53,NA
14-12-2017 00:00,294,126.84,189.58,16.96,26.54,0,NA,NA,1.95,27.25,1.07,1.8,0.4,NA,NA,NA,12.29,96.96,NA,NA,NA,0,120.56,982.7,NA
15-12-2017 00:00,290,94.67,191.91,16.51,26.61,0,NA,NA,1.9,27.06,1.05,1.77,0.39,NA,NA,NA,12.69,88.92,NA,NA,NA,0,117.61,982.66,NA
16-12-2017 00:00,123,17.13,141.58,16.43,26.67,0,NA,NA,1.89,27.17,1.05,1.76,0.39,NA,NA,NA,9.34,100,NA,NA,NA,0,46.17,983,NA
17-12-2017 00:00,122,16.14,129.25,16.7,26.61,0,NA,NA,1.92,26.68,1.06,1.78,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
18-12-2017 00:00,120,59.74,146.91,17,26.29,0,NA,NA,1.95,26.6,1.07,1.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
19-12-2017 00:00,289,149.37,227.74,16.61,26.61,0,NA,NA,1.91,27.13,1.06,1.77,0.39,NA,NA,NA,16.13,78.18,NA,NA,NA,0,145.16,982.47,NA
20-12-2017 00:00,350,247.04,410.37,16.28,26.76,0,NA,NA,0.93,26.44,0.52,0.87,0.19,NA,NA,NA,16.28,92.29,NA,NA,NA,0,89.88,982.19,NA
21-12-2017 00:00,433,269.17,393.93,NA,NA,0,NA,NA,0,26.95,0.11,0.01,0.39,NA,NA,NA,17.08,84.97,NA,NA,NA,0,108.98,982.49,NA
22-12-2017 00:00,308,131.41,197.69,NA,NA,0,NA,NA,0,30.32,0.37,0,0.71,NA,NA,NA,17.64,68.03,NA,NA,NA,0,124.81,982.32,NA
23-12-2017 00:00,,95.78,115.11,NA,NA,0,NA,NA,0,26.5,4.47,5.08,1.72,NA,NA,NA,15.05,75.8,NA,NA,NA,0,118.32,982.57,NA
24-12-2017 00:00,291,137.79,186.08,NA,NA,0,NA,NA,0,26.64,18.76,7.63,3.64,NA,NA,NA,14.06,83.29,NA,NA,NA,0,112.43,982.62,NA
25-12-2017 00:00,314,137.79,186.08,NA,NA,0,NA,NA,0,26.64,7.31,9.5,1.6,NA,NA,NA,14.36,85.66,NA,NA,NA,0,107.72,982.59,NA
26-12-2017 00:00,305,153.14,187.63,NA,NA,0,NA,NA,0,25.88,5.8,5.13,1.98,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
27-12-2017 00:00,,289.48,259.42,NA,NA,0,NA,NA,0,21.17,0,1.24,0.23,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
28-12-2017 00:00,436,297.22,262.54,NA,NA,0,NA,NA,0,21.29,0,0,0,NA,NA,NA,15.41,77.25,NA,NA,NA,0,119.46,982.54,NA
29-12-2017 00:00,431,257.45,250.19,NA,NA,0,NA,NA,0,21.55,2.71,11.53,3.76,NA,NA,NA,14.42,83.55,NA,NA,NA,0,113.23,982.59,NA
30-12-2017 00:00,425,303.6,373.49,NA,NA,0,NA,NA,0,21.9,7.63,25.68,3.47,NA,NA,NA,13.46,92.66,NA,NA,NA,0,104.83,982.62,NA
31-12-2017 00:00,472,343,615.66,NA,NA,0,NA,NA,0,21.44,5.62,13.71,0.82,NA,NA,NA,11.89,95.96,NA,NA,NA,0,60.92,982.79,NA
